location,route,year,month,hour,distance,direction,지점명,level,cause_L,cause_S,dead,injury,acc_cars,week,weather,day_night,pattern,pave,dir_curv,slope,surface_condition,pavment_condition,car_type,car_standard,gender,age,defeat,arrive_time,ambulance_arrive_time,people_rescue_time,towtruck_arrive_time,rescue_time,block_time,handling_time,state,damage,최초사고지점_도로시설
화성지사,평택-제천,2008,7,10,26,평택,가드레일및노면 파손,B,운전자과실,핸들과대조작,0,1,1,월요일,맑음,주간,단독,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,화물(중형),2.5톤,남자,35,0,2,0,0,0,0,107,119,1,83371220,램프
인천지사,경인,2005,1,19,12.5,서울,본선,C,운전자과실,핸들과대조작,0,0,1,일요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,20~30,1,15,0,0,0,0,20,25,2,1148800,본선
인천지사,경인,2005,1,3,11.6,서울,본선,B,운전자과실,핸들과대조작,1,1,1,일요일,맑음,야간,단독,아스팔트,직선,평탄,습기,양호,승용(자가),,남자,30~40,2,3,0,0,0,0,37,50,2,0,본선
인천지사,경인,2005,3,17,15,서울,본선,C,기타,기타,0,0,2,금요일,맑음,주간,기타,아스팔트,직선,평탄,건조,양호,화물(대형),,남자,40~50,4,8,0,0,0,0,0,20,2,0,본선
인천지사,경인,2005,6,2,16.5,서울,인천,C,운전자과실,음주,0,0,3,목요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,30~40,5,2,0,0,0,0,30,30,2,3104000,TG
인천지사,경인,2005,6,2,16.7,서울,인천,C,운전자과실,음주,0,0,1,일요일,흐림,야간,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,30~40,1,5,0,0,0,0,30,35,2,1830000,TG
인천지사,경인,2005,7,22,20.7,서울,본선,C,운전자과실,핸들과대조작,0,0,1,금요일,비,야간,단독,아스팔트,직선,평탄,습기,양호,화물(중형),4.5톤,남자,40~50,2,10,0,0,0,0,45,55,4,1198660,본선
인천지사,경인,2005,7,14,16.7,서울,인천,C,차량결함,기타,0,0,1,월요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(대형),16톤,남자,40~50,2,10,0,0,0,0,5,25,2,271421,TG
인천지사,경인,2005,7,4,7.7,서울,본선,C,운전자과실,주시태만,0,0,2,목요일,흐림,야간,차-시설,아스팔트,직선,평탄,건조,양호,화물(중형),4.5톤,남자,40~50,3,4,0,0,0,0,40,45,2,5126000,본선
인천지사,경인,2005,7,19,16.8,서울,인천,C,운전자과실,핸들과대조작,0,0,1,일요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,40~50,2,20,0,0,0,0,0,40,2,2916700,TG
인천지사,경인,2005,8,7,8.1,서울,본선,C,운전자과실,졸음,0,1,1,토요일,맑음,주간,단독,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,남자,50~60,1,3,0,0,0,0,22,25,2,1208700,본선
인천지사,경인,2005,10,8,4.8,서울,본선,C,운전자과실,핸들과대조작,0,1,3,토요일,비,주간,차-시설,아스팔트,직선,평탄,습기,양호,승합(소형),6인승,남자,30~40,5,20,0,0,0,0,50,55,2,487680,본선
인천지사,경인,2005,10,12,16.7,서울,인천,C,운전자과실,기타,0,0,1,화요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,40~50,2,10,0,0,0,0,10,15,2,700000,TG
인천지사,경인,2005,10,10,7.8,서울,본선,C,운전자과실,기타,0,0,3,수요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),2.5톤,남자,30~40,3,5,0,0,0,0,40,50,4,1030000,본선
인천지사,경인,2006,1,3,11.3,서울,본선,C,운전자과실,핸들과대조작,0,0,1,화요일,맑음,야간,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,승합(대형),45인승,남자,40~50,1,7,0,0,0,0,48,60,1,4165670,본선
인천지사,경인,2006,1,8,0.5,서울,본선,C,운전자과실,핸들과대조작,0,0,1,목요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,화물(중형),2.5톤,남자,50~60,2,10,0,0,0,0,39,51,3,812800,본선
인천지사,경인,2006,2,18,4,서울,본선,C,운전자과실,졸음,0,0,1,일요일,맑음,주간,차-시설,아스팔트,좌커브 500 이상,평탄,건조,양호,화물(중형),2.5톤,남자,30~40,2,8,0,0,0,0,134,205,1,5067000,본선
인천지사,경인,2006,2,2,22.7,서울,본선,C,운전자과실,음주,0,0,3,토요일,맑음,야간,차-사람,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,남자,,3,5,0,0,0,0,24,32,1,0,본선
인천지사,경인,2006,3,19,4.1,서울,본선,C,운전자과실,핸들과대조작,0,0,2,일요일,흐림,야간,차-시설,아스팔트,좌커브 500 미만,내리막 3% 미만,건조,양호,승용(JEEP),,남자,30~40,3,30,0,0,0,0,40,50,1,4094200,본선
인천지사,경인,2006,6,8,6.4,서울,본선,C,운전자과실,핸들과대조작,0,0,2,화요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,20~30,2,10,0,0,0,0,10,37,1,1137920,본선
인천지사,경인,2006,6,23,16.4,서울,인천T/G 4번부스,C,운전자과실,음주,0,0,1,월요일,흐림,야간,차-시설,콘크리트,직선,평탄,건조,양호,승합(소형),9인승,남자,30~40,1,9,0,0,0,0,21,30,1,4741000,TG
인천지사,경인,2006,7,15,15.2,서울,본선,C,운전자과실,핸들과대조작,0,0,1,일요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,30~40,1,7,0,0,0,0,50,50,3,667410,본선
인천지사,경인,2006,7,0,12.5,서울,본선,B,운전자과실,졸음,1,0,2,일요일,맑음,야간,추돌,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,20~30,1,8,0,0,0,0,40,50,1,0,본선
인천지사,경인,2006,8,1,19.2,서울,본선,C,운전자과실,기타,0,0,1,목요일,비,야간,차-시설,아스팔트,직선,오르막 3% 미만,습기,양호,승용(JEEP),,남자,20~30,2,10,0,0,0,0,0,50,1,722000,본선
인천지사,경인,2006,10,9,11,서울,본선,C,기타,노면잡물,0,0,1,일요일,맑음,주간,기타,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(JEEP),,남자,20~30,1,15,0,0,0,0,0,300,1,0,본선
인천지사,경인,2006,10,3,23.6,서울,본선,C,운전자과실,핸들과대조작,0,1,2,수요일,맑음,야간,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,화물(소형),1톤,남자,40~50,2,5,0,0,0,0,105,127,3,489150,본선
인천지사,경인,2006,11,5,17.4,서울,본선,C,운전자과실,기타,0,0,1,토요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,승용(JEEP),,남자,30~40,1,3,0,0,0,0,45,46,3,2350300,본선
인천지사,경인,2006,11,6,7.9,서울,본선,C,운전자과실,핸들과대조작,0,1,1,토요일,맑음,주간,단독,아스팔트,직선,평탄,건조,양호,화물(중형),3.5톤,남자,20~30,2,30,0,0,0,0,120,125,3,1328600,본선
인천지사,경인,2006,12,17,2.9,서울,본선,C,운전자과실,핸들과대조작,0,0,2,토요일,맑음,주간,접촉,아스팔트,좌커브 500 이상,평탄,건조,양호,승용(JEEP),,여자,40~50,4,2,0,0,0,0,60,60,1,2976600,본선
인천지사,경인,2007,1,2,13.6,서울,본선,C,운전자과실,음주,0,0,2,목요일,맑음,야간,추돌,아스팔트,직선,평탄,건조,양호,승용(JEEP),,남자,40~50,4,5,0,0,0,0,45,50,3,1141350,본선
인천지사,경인,2007,3,22,16,서울,본선,C,운전자과실,음주,0,0,1,토요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,40~50,2,4,0,0,0,0,27,35,1,1709700,본선
인천지사,경인,2007,3,17,1.6,서울,본선,C,운전자과실,기타,0,0,1,화요일,흐림,주간,차-시설,아스팔트,좌커브 500 미만,오르막 3% 미만,건조,양호,화물(소형),1.3톤,남자,30~40,0,1,0,0,0,0,53,55,3,1550000,본선
인천지사,경인,2007,7,5,17.4,서울,서운J/C,B,운전자과실,졸음,0,0,1,수요일,흐림,야간,차-시설,아스팔트,직선,평탄,건조,양호,화물(대형),11.5톤,남자,30~40,2,7,0,0,0,0,318,330,1,22331770,진출입부
인천지사,경인,2007,7,12,21.6,서울,본선,C,운전자과실,졸음,0,1,4,월요일,비,주간,차-시설,아스팔트,직선,평탄,습기,양호,화물(중형),5톤,남자,40~50,7,10,0,0,0,0,35,50,1,2018000,본선
인천지사,경인,2007,9,15,15.3,서울,본선,C,차량결함,타이어 파손,0,0,1,금요일,비,주간,차-시설,아스팔트,직선,평탄,습기,양호,화물(소형),1톤,남자,30~40,2,15,0,0,0,0,15,15,3,1347500,본선
인천지사,경인,2007,10,11,16.5,서울,인천T/G,C,운전자과실,기타,0,0,1,토요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(소형),1.3톤,남자,40~50,2,2,0,0,0,0,0,10,1,489000,TG
인천지사,경인,2007,11,3,18.8,서울,부천ic진출램프,C,운전자과실,핸들과대조작,0,0,1,월요일,맑음,야간,차-시설,아스팔트,직선,오르막,건조,양호,승용(자가),,남자,30~40,0,5,0,0,0,0,44,55,3,3779000,램프
인천지사,경인,2007,12,21,12,서울,본선,B,운전자과실,주시태만,1,0,3,일요일,맑음,야간,추돌,아스팔트,직선,평탄,건조,양호,승용(JEEP),,남자,40~50,4,12,0,0,0,0,57,57,1,0,본선
인천지사,경인,2007,12,1,18.6,서울,본선,C,기타,동물침입,0,0,1,월요일,맑음,야간,단독,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,30~40,1,15,0,0,0,0,75,75,1,1485720,본선
인천지사,경인,2008,1,19,6.4,서울,본선,B,기타,보행및횡단,1,0,1,월요일,안개,야간,차-사람,아스팔트,직선,내리막 3% 미만,건조,양호,승합(소형),6인승,남자,55,2,9,0,0,0,0,59,60,1,0,본선
인천지사,경인,2008,1,8,17.4,서울,(인천~외곽선) 램프구간,C,운전자과실,과속,0,0,1,수요일,맑음,주간,단독,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,트레일러,25톤,남자,45,2,0,0,0,0,0,80,80,1,0,교량
인천지사,경인,2008,3,22,7.4,서울,본선,C,운전자과실,음주,0,0,4,월요일,맑음,야간,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승합(소형),9인승,남자,35,7,10,0,0,0,0,203,207,1,5701020,본선
인천지사,경인,2008,4,23,6.2,서울,본선,C,운전자과실,음주,0,0,2,화요일,비,야간,추돌,아스팔트,직선,평탄,습기,양호,승용(JEEP),,남자,25,2,12,0,0,0,0,0,22,1,1087730,본선
인천지사,경인,2008,4,15,16.5,서울,인천T/G,C,운전자과실,핸들과대조작,0,0,1,월요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),4.5톤,남자,45,2,5,0,0,0,0,0,10,1,6221710,TG
인천지사,경인,2008,5,9,15,서울,본선,C,운전자과실,핸들과대조작,0,0,1,금요일,맑음,주간,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,승용(자가),,남자,45,2,7,0,0,0,0,0,30,1,862380,본선
인천지사,경인,2008,7,6,0.1,서울,본선,C,운전자과실,과속,0,0,1,토요일,비,주간,차-시설,아스팔트,직선,오르막 3% 미만,습기,양호,트레일러,25톤,남자,55,2,30,0,0,0,0,220,220,1,4023000,본선
인천지사,경인,2008,8,0,20.5,서울,본선,C,기타,기타,0,0,1,일요일,맑음,야간,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,남자,45,2,0,0,0,0,0,0,25,1,4713220,본선
인천지사,경인,2008,8,12,14.2,서울,부평IC램프,C,운전자과실,기타,0,0,2,토요일,비,주간,차-시설,아스팔트,우커브 500 이상,오르막 3% 이상,습기,양호,화물(중형),4.5톤,남자,55,3,11,0,0,0,0,25,45,1,1871620,램프
인천지사,경인,2008,8,13,14.2,서울,부평IC램프,C,운전자과실,기타,0,0,1,토요일,비,주간,차-시설,아스팔트,우커브 500 이상,오르막 3% 이상,습기,양호,화물(중형),4.5톤,남자,45,2,0,0,0,0,0,1,18,1,1363930,램프
인천지사,경인,2008,9,14,16.2,서울,인천영업소,C,운전자과실,핸들과대조작,0,0,1,수요일,맑음,주간,단독,콘크리트,직선,평탄,건조,양호,화물(중형),5톤,남자,55,1,12,0,0,0,0,90,145,1,2065430,TG
인천지사,경인,2008,10,9,16.6,서울,인천T/G2번부스,C,운전자과실,기타,0,0,1,토요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),5톤,남자,unknown,2,8,0,0,0,0,0,20,1,2189000,램프
인천지사,경인,2008,11,23,3.8,서울,본선,C,기타,노면잡물,0,0,1,월요일,맑음,야간,기타,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,화물(대형),25톤,남자,55,2,10,0,0,0,0,0,55,1,0,본선
인천지사,경인,2008,11,6,10.2,서울,본선,C,운전자과실,음주,0,0,1,토요일,흐림,주간,단독,아스팔트,우커브 500 이상,오르막,습기,양호,승용(자가),,남자,45,1,15,0,0,0,0,1,85,1,1303490,본선
인천지사,경인,2005,1,8,17.7,인천,본선,C,운전자과실,주시태만,0,0,1,공휴일,맑음,주간,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,남자,20~30,1,10,0,0,0,0,20,20,2,2405000,본선
인천지사,경인,2005,2,5,18.5,인천,본선,C,운전자과실,음주,0,0,1,목요일,맑음,야간,단독,아스팔트,직선,평탄,건조,Bleeding,승용(자가),,남자,30~40,1,12,0,0,0,0,10,40,2,849000,본선
인천지사,경인,2005,4,6,0.2,인천,본선,C,운전자과실,음주,0,0,2,토요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,화물(중형),,남자,40~50,3,15,0,0,0,0,13,35,2,2450000,본선
인천지사,경인,2005,5,18,5.6,인천,본선,C,운전자과실,핸들과대조작,0,0,1,일요일,흐림,야간,차-시설,아스팔트,직선,평탄,건조,양호,승합(중형),,남자,60세 이상,1,23,0,0,0,0,37,45,4,1080000,본선
인천지사,경인,2005,5,12,4.5,인천,본선,C,차량결함,타이어 파손,0,0,2,수요일,흐림,주간,추돌,아스팔트,직선,평탄,건조,양호,화물(소형),,남자,30~40,3,10,0,0,0,0,28,50,2,1521110,본선
인천지사,경인,2005,5,6,22.8,인천,본선,C,운전자과실,졸음,0,1,1,토요일,흐림,주간,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,화물(중형),,남자,30~40,2,10,0,0,0,0,87,90,2,1412280,본선
인천지사,경인,2005,5,21,10.2,인천,본선,C,운전자과실,핸들과대조작,0,0,2,금요일,맑음,야간,차-시설,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,화물(중형),,남자,40~50,3,15,0,0,0,0,60,65,4,1825320,본선
인천지사,경인,2005,7,10,22.2,인천,본선,B,차량결함,타이어 파손,0,1,1,금요일,맑음,주간,단독,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(중형),8톤,남자,40~50,2,5,0,0,0,0,155,160,4,3538550,본선
인천지사,경인,2005,8,6,20.7,인천,본선,B,운전자과실,과속,0,0,1,월요일,비,주간,차-시설,아스팔트,직선,평탄,습기,양호,화물(대형),19.5톤,남자,30~40,2,8,0,0,0,0,115,120,4,4201780,본선
인천지사,경인,2005,9,10,9.2,인천,본선,C,운전자과실,핸들과대조작,0,0,2,토요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,20~30,4,7,0,0,0,0,28,35,2,780000,본선
인천지사,경인,2005,9,16,14.1,인천,본선,C,운전자과실,핸들과대조작,0,0,1,금요일,비,주간,차-시설,아스팔트,직선,평탄,습기,양호,트레일러,27톤,남자,40~50,2,1,0,0,0,0,40,70,2,1075280,본선
인천지사,경인,2005,10,4,0.8,인천,본선,C,운전자과실,핸들과대조작,0,1,2,월요일,맑음,야간,추돌,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,20~30,3,10,0,0,0,0,15,30,2,1625610,본선
인천지사,경인,2005,11,0,17.8,인천,서운J/C,C,운전자과실,졸음,0,0,1,토요일,맑음,야간,단독,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,30~40,2,2,0,0,0,0,0,2,2,376770,램프
인천지사,경인,2005,12,12,21.9,인천,본선,C,운전자과실,핸들과대조작,0,0,3,화요일,맑음,주간,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,승합(소형),9인승,남자,40~50,6,15,0,0,0,0,70,80,2,2386810,본선
인천지사,경인,2005,12,0,18.1,인천,본선,C,운전자과실,졸음,0,1,1,토요일,흐림,야간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,30~40,2,15,0,0,0,0,19,40,2,494200,본선
인천지사,경인,2006,1,11,1.6,인천,본선,C,운전자과실,핸들과대조작,0,0,3,월요일,맑음,주간,접촉,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,승용(JEEP),,여자,30~40,3,3,0,0,0,0,28,45,3,1588940,본선
인천지사,경인,2006,3,23,14.1,인천,부평 I/C,C,운전자과실,음주,0,0,2,금요일,흐림,야간,차-시설,아스팔트,우커브 500 미만,오르막 3% 이상,건조,양호,승용(자가),,남자,30~40,3,15,0,0,0,0,0,25,1,518740,램프
인천지사,경인,2006,4,7,17.1,인천,서운J/C,C,운전자과실,기타,0,0,1,토요일,흐림,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,,1,20,0,0,0,0,0,30,1,8500000,램프
인천지사,경인,2006,4,22,16.8,인천,인천요금소,C,차량결함,제동장치,0,0,1,금요일,맑음,야간,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,30~40,2,5,0,0,0,0,5,20,1,739000,TG
인천지사,경인,2006,5,7,16.5,인천,인천요금소,C,운전자과실,기타,0,0,1,토요일,비,주간,단독,콘크리트,직선,평탄,습기,양호,특수차량,,남자,40~50,2,5,0,0,0,0,13,20,1,3136000,TG
인천지사,경인,2006,5,14,16.6,인천,인천T/G,C,운전자과실,주시태만,0,0,1,월요일,비,주간,차-시설,콘크리트,직선,평탄,습기,양호,화물(소형),1.3톤,남자,40~50,2,10,0,0,0,0,45,55,1,1875060,TG
인천지사,경인,2006,5,5,6.2,인천,본선,C,운전자과실,음주,0,0,2,화요일,흐림,야간,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),0.5톤,남자,20~30,2,10,0,0,0,0,10,50,3,852440,본선
인천지사,경인,2006,6,5,4.2,인천,본선,C,운전자과실,핸들과대조작,0,0,2,목요일,흐림,야간,차-시설,아스팔트,우커브 500 이상,평탄,건조,양호,승용(자가),,여자,40~50,4,0,0,0,0,0,20,25,3,1460800,본선
인천지사,경인,2006,6,5,16.5,인천,인천영업소 2번부스,C,운전자과실,음주,0,0,1,일요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,20~30,1,5,0,0,0,0,30,35,1,2944830,TG
인천지사,경인,2006,7,17,14.8,인천,본선,B,운전자과실,과속,0,2,2,월요일,흐림,주간,추돌,아스팔트,직선,평탄,습기,양호,승용(JEEP),,남자,40~50,4,0,0,0,0,0,5,30,1,0,본선
인천지사,경인,2006,7,17,2.5,인천,본선,C,운전자과실,주시태만,0,0,2,토요일,흐림,주간,추돌,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,30~40,0,5,0,0,0,0,40,53,7,13484430,본선
인천지사,경인,2006,8,16,16.6,인천,본선,C,운전자과실,기타,0,0,1,토요일,비,주간,차-시설,아스팔트,우커브 500 미만,평탄,습기,양호,특수차량,,남자,40~50,1,10,0,0,0,0,25,30,1,2174600,본선
인천지사,경인,2006,8,15,0.2,인천,본선,C,차량결함,타이어 파손,0,0,1,월요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,화물(대형),8.5톤,남자,50~60,1,20,0,0,0,0,30,45,3,1005000,본선
인천지사,경인,2006,9,4,17.4,인천,서운JC,C,운전자과실,음주,0,1,1,금요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,승합(소형),9인승,남자,30~40,2,10,0,0,0,0,10,55,3,10627400,램프
인천지사,경인,2006,9,18,16.4,인천,인천톨게이트,C,운전자과실,기타,0,0,1,금요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(소형),1톤,남자,40~50,2,5,0,0,0,0,5,20,1,1390380,TG
인천지사,경인,2006,10,11,21.9,인천,본선,C,운전자과실,핸들과대조작,0,0,2,목요일,흐림,야간,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,남자,20~30,4,5,0,0,0,0,35,40,1,824200,본선
인천지사,경인,2006,10,0,2.6,인천,본선,C,운전자과실,기타,0,1,1,일요일,맑음,야간,차-시설,아스팔트,우커브 500 미만,평탄,건조,양호,승용(자가),,남자,20세 미만,0,15,0,0,0,0,40,50,3,1956600,본선
인천지사,경인,2007,1,7,19.3,인천,본선,C,운전자과실,주시태만,0,1,2,일요일,맑음,주간,추돌,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,여자,20~30,3,20,0,0,0,0,0,73,1,957000,본선
인천지사,경인,2007,4,15,17.3,인천,서운JC,C,운전자과실,과속,0,0,1,금요일,맑음,주간,차-시설,아스팔트,우커브 500 미만,오르막 3% 미만,건조,양호,화물(중형),3.5톤,남자,30~40,1,5,0,0,0,0,50,55,3,5165260,램프
인천지사,경인,2007,6,7,14.8,인천,본선,C,운전자과실,졸음,0,0,1,목요일,흐림,주간,단독,아스팔트,직선,평탄,습기,양호,화물(소형),2.5톤,남자,40~50,2,0,0,0,0,0,40,40,3,776000,본선
인천지사,경인,2007,9,0,6.3,인천,가좌IC진출부,C,운전자과실,핸들과대조작,0,0,1,수요일,흐림,야간,차-시설,아스팔트,직선,평탄,건조,양호,승용(영업),,남자,,2,10,0,0,0,0,0,30,1,920700,진출입부
인천지사,경인,2007,9,12,4.2,인천,본선,C,운전자과실,핸들과대조작,0,0,1,목요일,비,주간,차-시설,아스팔트,직선,평탄,습기,양호,승용(JEEP),,남자,20~30,1,0,0,0,0,0,0,17,1,1091200,본선
인천지사,경인,2007,9,18,21.9,인천,본선,C,운전자과실,기타,0,0,3,금요일,비,야간,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,화물(소형),1톤,남자,30~40,5,25,0,0,0,0,0,50,1,1217700,본선
인천지사,경인,2007,9,14,15.6,인천,본선,C,차량결함,타이어 파손,0,1,1,토요일,흐림,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,여자,40~50,2,5,0,0,0,0,20,27,3,1106600,본선
인천지사,경인,2007,10,5,10.7,인천,본선,C,차량결함,기타,0,1,2,월요일,흐림,야간,차-시설,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,트레일러,25톤,남자,40~50,3,15,0,0,0,0,0,75,1,1303500,본선
인천지사,경인,2007,10,1,6.1,인천,본선,B,기타,보행및횡단,1,0,1,일요일,흐림,야간,차-사람,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,20~30,2,12,0,0,0,0,35,58,1,0,본선
인천지사,경인,2007,10,16,2.6,인천,본선,C,기타,적재불량,0,0,1,화요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,남자,40~50,2,5,0,0,0,0,14,15,1,1805400,본선
인천지사,경인,2007,10,5,4.8,인천,본선,C,운전자과실,졸음,0,1,2,금요일,흐림,야간,차-시설,아스팔트,직선,평탄,건조,양호,화물(중형),4.5톤,남자,30~40,2,20,0,0,0,0,25,50,1,1417000,본선
인천지사,경인,2007,11,15,10.6,인천,본선,B,운전자과실,주시태만,0,4,5,금요일,맑음,주간,차-시설,아스팔트,좌커브 500 이상,평탄,건조,양호,트레일러,25톤,남자,50~60,6,6,0,0,0,0,110,110,1,7344600,본선
인천지사,경인,2008,1,5,10.2,인천,서인천IC진출부,C,운전자과실,졸음,0,0,2,목요일,맑음,야간,차-시설,아스팔트,좌커브 500 이상,평탄,건조,양호,승용(JEEP),,남자,35,4,10,0,0,0,0,0,27,1,2002000,진출입부
인천지사,경인,2008,3,2,19,인천,본선,B,운전자과실,주시태만,1,3,5,일요일,맑음,야간,차-사람,아스팔트,좌커브 500 이상,내리막 3% 이상,건조,양호,승용(영업),,남자,55,10,5,0,0,0,0,35,55,1,0,본선
인천지사,경인,2008,3,23,17.4,인천,서운J/C,C,운전자과실,졸음,0,0,1,화요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,35,1,16,0,0,0,0,1,45,1,14801360,진출입부
인천지사,경인,2008,3,18,16.5,인천,인천TG 5번부스,C,운전자과실,과속,0,0,1,화요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),2.5톤,남자,35,2,5,0,0,0,0,25,30,1,5900000,TG
인천지사,경인,2008,5,5,16.5,인천,인천영업소,C,운전자과실,음주,0,0,1,목요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,승용(JEEP),,남자,45,2,4,0,0,0,0,15,15,1,6316310,TGHi
인천지사,경인,2008,5,15,2.1,인천,본선,C,운전자과실,주시태만,0,0,3,목요일,맑음,주간,추돌,아스팔트,직선,평탄,건조,양호,트레일러,15톤,남자,45,6,10,0,0,0,0,57,58,1,4738200,본선
인천지사,경인,2008,6,5,16.4,인천,인천TG 6번부스,C,운전자과실,음주,0,0,1,일요일,비,야간,차-시설,콘크리트,직선,평탄,습기,양호,승용(자가),,여자,25,2,7,0,0,0,0,15,15,1,6221710,TG
인천지사,경인,2008,6,15,17.4,인천,부천->서운램프,C,운전자과실,핸들과대조작,0,0,2,월요일,맑음,주간,차-시설,아스팔트,우커브 500 미만,오르막 3% 미만,건조,양호,승용(자가),,여자,45,3,10,0,0,0,0,20,30,1,1010230,램프
인천지사,경인,2008,9,1,16.5,인천,인천TG7번부스,C,운전자과실,음주,0,0,1,토요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,승용(JEEP),,남자,35,2,6,0,0,0,0,0,20,1,2355900,TG
인천지사,경인,2008,10,6,22.2,인천,본선,C,운전자과실,졸음,0,1,2,목요일,맑음,주간,추돌,아스팔트,직선,내리막 3% 이상,건조,양호,승용(JEEP),,남자,25,2,14,0,0,0,0,40,45,3,1215520,본선
인천지사,경인,2008,10,23,22.2,인천,본선,C,운전자과실,졸음,0,1,1,수요일,흐림,야간,단독,아스팔트,직선,내리막 3% 이상,건조,양호,승용(JEEP),,남자,45,2,15,0,0,0,0,35,35,3,2429000,본선
인천지사,경인,2008,11,4,18.4,인천,본선,C,운전자과실,졸음,0,0,2,토요일,흐림,야간,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,화물(대형),25톤,남자,35,3,0,0,0,0,0,60,60,1,1054560,본선
인천지사,경인,2008,12,23,17.4,인천,본선,C,운전자과실,기타,0,0,1,일요일,흐림,야간,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,미상,unknown,2,0,0,0,0,0,0,0,1,8146000,본선
인천지사,경인,2008,12,23,12,인천,본선,C,운전자과실,추월불량,0,0,1,화요일,흐림,야간,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,남자,25,1,15,0,0,0,0,15,22,1,4741230,본선
인천지사,경인,2008,12,13,16.5,인천,인천영업소,C,운전자과실,기타,0,0,1,금요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),2.5톤,남자,60,2,5,0,0,0,0,15,15,1,9000000,TG
