location,route,direction,distance,level,year,month,week,day_night,hour,weather,age,gender,cause_L,cause_S,pattern,pave,dir_curv,slope,surface_condition,pavment_condition,car_type,car_standard,최초사고지점_도로시설,지점명,dead,injury,acc_cars,defeat,state,arrive_time,ambulance_arrive_time,people_rescue_time,towtruck_arrive_time,rescue_time,block_time,handling_time,damage,danger_point
동서울지사,서울외곽순환,퇴계원,14.8,C,2007,12,목요일,야간,19,맑음,50,남자,운전자과실,과속,차-시설,아스팔트,직선,평탄,건조,양호,화물(중형),5톤,본선,본선,0,0,1,1,3,3,0,0,0,0,56,88,4473000,85
동서울지사,서울외곽순환,퇴계원,19.2,C,2007,12,월요일,야간,1,흐림,30,남자,운전자과실,졸음,차-시설,콘크리트,좌커브 500 미만,오르막 3% 미만,건조,양호,승용(자가),,램프,램프,0,1,1,1,1,3,0,0,0,0,13,13,535300,85
동서울지사,서울외곽순환,퇴계원,31.2,C,2007,12,목요일,야간,23,흐림,30,남자,운전자과실,과속,차-시설,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,승용(JEEP),,램프,퇴계원 I.C,0,0,1,1,1,5,0,0,0,0,20,20,522160,55
동서울지사,서울외곽순환,퇴계원,21.6,C,2007,12,토요일,야간,4,맑음,40,남자,차량결함,타이어 파손,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,1,5,0,0,0,0,15,15,436100,55
동서울지사,서울외곽순환,퇴계원,4.2,C,2007,12,금요일,야간,3,맑음,30,남자,기타,기타,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,TG,성남t/g,0,0,1,2,1,50,0,0,0,0,0,50,445500,70
동서울지사,서울외곽순환,퇴계원,27.5,C,2008,1,일요일,주간,14,흐림,50,남자,운전자과실,주시태만,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,화물(중형),4.5톤,본선,본선,0,0,1,2,1,10,15,0,10,5,0,15,900000,70
동서울지사,서울외곽순환,퇴계원,16.4,C,2008,1,금요일,주간,7,눈,60,남자,운전자과실,핸들과대조작,단독,콘크리트,직선,평탄,습기,양호,화물(대형),11톤,본선,본선,0,0,1,2,1,10,0,0,0,0,10,20,930000,70
동서울지사,서울외곽순환,퇴계원,9.4,C,2008,1,토요일,주간,16,맑음,40,남자,운전자과실,졸음,단독,아스팔트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,1,10,0,0,0,0,35,35,428200,55
동서울지사,서울외곽순환,퇴계원,26,C,2008,1,금요일,주간,9,맑음,0,남자,운전자과실,과속,단독,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(중형),2.5톤,램프,토평I/C,0,0,1,1,3,10,0,0,0,0,65,125,0,85
동서울지사,서울외곽순환,퇴계원,13.1,C,2008,2,월요일,야간,19,맑음,50,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,본선,본선,0,0,1,2,1,10,0,0,0,0,30,30,810000,70
동서울지사,서울외곽순환,퇴계원,27.1,B,2008,2,일요일,야간,18,맑음,50,남자,기타,보행및횡단,차-사람,콘크리트,직선,평탄,건조,양호,승용(자가),,TGHi,구리T/G하이패스2차로,1,0,2,4,1,11,0,0,0,0,50,50,0,225
동서울지사,서울외곽순환,퇴계원,25.7,C,2008,2,목요일,야간,22,맑음,50,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,1,10,0,0,0,0,20,20,0,55
동서울지사,서울외곽순환,퇴계원,33,C,2008,2,월요일,주간,17,눈,50,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 미만,내리막 3% 미만,습기,양호,화물(중형),2.5톤,램프,퇴계원 램프,0,0,1,2,1,5,0,0,0,0,20,20,490400,70
동서울지사,서울외곽순환,퇴계원,19,C,2008,3,토요일,주간,7,맑음,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,2,3,1,10,0,0,0,0,60,60,2637600,110
동서울지사,서울외곽순환,퇴계원,4.9,C,2008,3,화요일,주간,11,맑음,40,남자,차량결함,제동장치,단독,콘크리트,직선,평탄,건조,양호,화물(중형),5톤,TG,성남,0,0,1,2,1,1,0,0,0,0,0,0,15579640,70
동서울지사,서울외곽순환,퇴계원,5.1,C,2008,3,목요일,야간,4,맑음,0,남자,운전자과실,주시태만,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,TG,성남T/G,0,0,1,2,1,10,0,0,0,0,25,25,591800,70
동서울지사,서울외곽순환,퇴계원,15.8,B,2008,4,목요일,야간,2,맑음,40,남자,운전자과실,졸음,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,1,0,1,0,4,10,0,0,0,0,110,110,1647700,185
동서울지사,서울외곽순환,퇴계원,28.6,C,2008,4,목요일,야간,23,맑음,30,여자,운전자과실,주시태만,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,3,5,1,10,0,0,0,0,17,17,634400,165
동서울지사,서울외곽순환,퇴계원,28.2,C,2008,4,금요일,주간,10,맑음,30,여자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,건조,양호,승용(JEEP),,램프,남양주I/C진출램프,0,0,1,2,1,6,0,0,0,0,10,10,416400,70
동서울지사,서울외곽순환,퇴계원,14.5,C,2008,4,일요일,야간,23,비,30,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,습기,양호,화물(소형),1톤,램프,서하남,0,0,1,2,3,10,0,0,0,0,14,14,535300,100
동서울지사,서울외곽순환,퇴계원,33,C,2008,4,월요일,주간,11,맑음,30,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,화물(중형),2.5톤,램프,퇴계원I/C,0,0,1,1,1,15,0,0,0,0,30,40,1699500,55
동서울지사,서울외곽순환,퇴계원,5.5,C,2008,5,금요일,야간,5,맑음,40,남자,운전자과실,졸음,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,화물(대형),15톤,본선,본선,0,0,1,2,1,10,10,0,10,0,0,30,302680,70
동서울지사,서울외곽순환,퇴계원,19.8,C,2008,5,일요일,야간,3,맑음,20,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,승용(JEEP),,램프,하남J/C진출부,0,1,1,2,3,7,0,0,0,0,17,37,1070600,130
동서울지사,서울외곽순환,퇴계원,26.9,C,2008,5,일요일,주간,15,흐림,50,남자,운전자과실,졸음,차-시설,콘크리트,우커브 500 이상,평탄,건조,양호,화물(중형),5톤,TG,구리T/G(하)3번부스,0,0,1,2,1,5,0,0,0,0,50,52,2205500,70
동서울지사,서울외곽순환,퇴계원,27.8,C,2008,5,화요일,주간,7,흐림,40,남자,운전자과실,주시태만,차-시설,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,화물(중형),3.5톤,본선,본선,0,0,1,2,1,8,8,0,0,25,0,25,0,70
동서울지사,서울외곽순환,퇴계원,0.2,C,2008,5,수요일,주간,12,맑음,40,남자,운전자과실,졸음,차-시설,아스팔트,우커브 500 미만,오르막 3% 미만,건조,양호,화물(대형),25톤,램프,판교JCT,0,0,1,2,1,5,0,0,0,0,50,50,3241320,70
동서울지사,서울외곽순환,퇴계원,24.8,C,2008,5,금요일,야간,2,맑음,30,여자,운전자과실,과속,차-시설,콘크리트,우커브 500 이상,평탄,건조,양호,승용(자가),,램프,강일램프,0,0,1,1,3,10,0,0,0,0,15,15,423500,85
동서울지사,서울외곽순환,퇴계원,4.1,C,2008,5,월요일,주간,14,맑음,60,남자,운전자과실,졸음,차-시설,아스팔트,우커브 500 미만,내리막,건조,양호,승용(자가),,램프,성남I/C램프 진출부,0,0,1,1,1,5,0,0,0,0,20,20,1147700,55
동서울지사,서울외곽순환,퇴계원,14.5,C,2008,5,금요일,주간,17,맑음,20,남자,운전자과실,과속,추돌,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,램프,서하남램프,0,0,2,2,1,5,0,0,0,0,15,15,503170,95
동서울지사,서울외곽순환,퇴계원,0.4,C,2008,6,목요일,주간,5,흐림,40,남자,운전자과실,과속,추돌,아스팔트,우커브 500 이상,평탄,습기,양호,승용(자가),,본선,본선,0,0,2,3,1,10,0,0,0,0,15,15,2003200,110
동서울지사,서울외곽순환,퇴계원,18.8,C,2008,6,목요일,야간,2,흐림,40,남자,운전자과실,졸음,차-시설,콘크리트,우커브 500 미만,오르막 3% 이상,건조,양호,화물(중형),4.5톤,본선,본선,0,0,2,4,1,0,0,0,0,0,25,82,1387800,125
동서울지사,서울외곽순환,퇴계원,23,C,2008,6,일요일,주간,6,비,20,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,1,1,1,25,0,0,0,0,0,25,493800,55
동서울지사,서울외곽순환,퇴계원,22,C,2008,6,수요일,야간,0,맑음,40,남자,운전자과실,과속,단독,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,화물(소형),1톤,램프,상일램프,0,0,1,2,1,10,0,0,0,0,15,15,1650000,70
동서울지사,서울외곽순환,퇴계원,23.5,C,2008,7,토요일,주간,7,비,20,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,내리막 3% 미만,습기,양호,승합(중형),1인승,본선,본선,0,0,1,2,3,5,0,0,0,0,25,30,659800,100
동서울지사,서울외곽순환,퇴계원,0.6,C,2008,7,월요일,주간,15,맑음,40,남자,운전자과실,졸음,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,1,1,2,1,0,0,0,0,0,30,30,1792307,100
동서울지사,서울외곽순환,퇴계원,26.1,C,2008,7,일요일,야간,2,비,50,남자,운전자과실,과속,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,승합(소형),7인승,본선,본선,0,0,1,1,1,10,0,0,0,0,20,20,1239127,55
동서울지사,서울외곽순환,퇴계원,4.4,C,2008,7,월요일,주간,16,맑음,50,남자,운전자과실,주시태만,추돌,아스팔트,직선,평탄,건조,양호,승합(소형),9인승,본선,본선,0,1,2,2,1,10,0,0,0,0,20,20,0,125
동서울지사,서울외곽순환,퇴계원,32.7,C,2008,7,화요일,주간,6,맑음,50,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,화물(소형),1톤,본선,본선,0,0,1,1,1,10,0,0,0,0,50,60,1054200,55
동서울지사,서울외곽순환,퇴계원,25.4,C,2008,8,수요일,야간,19,맑음,50,남자,운전자과실,주시태만,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,화물(중형),5톤,본선,본선,0,0,1,2,1,10,10,0,10,0,0,40,0,70
동서울지사,서울외곽순환,퇴계원,29.3,C,2008,8,수요일,주간,14,맑음,40,여자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,화물(소형),1.4톤,본선,본선,0,0,1,1,3,15,0,0,0,0,28,28,1894700,85
동서울지사,서울외곽순환,퇴계원,31.5,C,2008,8,일요일,야간,23,비,50,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,평탄,습기,양호,화물(소형),1톤,본선,본선,0,0,1,2,1,5,5,0,10,20,0,20,552300,70
동서울지사,서울외곽순환,퇴계원,24.1,C,2008,8,월요일,주간,14,비,50,남자,운전자과실,과속,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,화물(중형),5톤,본선,본선,0,0,1,2,1,5,0,0,0,0,15,15,753300,70
동서울지사,서울외곽순환,퇴계원,31,C,2008,9,월요일,주간,17,비,20,남자,운전자과실,과속,차-시설,아스팔트,직선,평탄,습기,양호,화물(중형),2.5톤,본선,본선,0,0,1,1,3,10,10,0,10,0,0,15,670500,85
동서울지사,서울외곽순환,퇴계원,19,C,2008,9,화요일,야간,3,흐림,40,남자,운전자과실,졸음,차-시설,콘크리트,직선,오르막 3% 미만,습기,양호,화물(대형),14.5톤,본선,본선,0,0,1,2,1,10,0,0,0,0,30,30,1644400,70
동서울지사,서울외곽순환,퇴계원,9.6,C,2008,9,목요일,주간,13,맑음,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,화물(소형),1톤,램프,송파I/C램프,0,0,1,1,1,10,0,0,0,0,80,80,1547900,55
동서울지사,서울외곽순환,퇴계원,2.2,C,2008,9,일요일,주간,17,맑음,30,남자,차량결함,타이어 파손,단독,아스팔트,직선,내리막 3% 이상,건조,양호,화물(소형),2.5톤,본선,본선,0,0,1,2,3,5,0,0,0,0,145,145,0,100
동서울지사,서울외곽순환,퇴계원,24.6,C,2008,10,목요일,주간,7,맑음,30,남자,운전자과실,핸들과대조작,단독,아스팔트,직선,평탄,건조,양호,승용(자가),,램프,강일I/C램프,0,0,1,2,1,0,0,0,0,0,35,35,1026900,70
동서울지사,서울외곽순환,퇴계원,4.8,C,2008,10,토요일,주간,10,맑음,30,남자,차량결함,조향장치,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,화물(중형),2.5톤,본선,본선,0,0,1,2,1,10,15,0,15,0,0,30,651080,70
동서울지사,서울외곽순환,퇴계원,30.5,C,2008,10,토요일,야간,5,맑음,30,남자,운전자과실,졸음,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,2,1,10,10,0,10,5,0,10,443700,70
동서울지사,서울외곽순환,퇴계원,33,C,2008,11,목요일,야간,5,흐림,50,남자,운전자과실,과속,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,트레일러,25톤,램프,퇴계원I/C진출부,0,0,1,2,1,10,0,0,0,0,20,35,7362000,70
동서울지사,서울외곽순환,퇴계원,24.3,B,2008,11,토요일,야간,2,맑음,40,남자,운전자과실,주시태만,추돌,아스팔트,직선,평탄,건조,양호,승합(소형),7인승,본선,본선,1,0,3,3,4,5,0,0,0,0,25,25,0,280
동서울지사,서울외곽순환,퇴계원,9.2,B,2008,12,화요일,주간,10,맑음,60,남자,운전자과실,주시태만,차-사람,아스팔트,우커브 500 이상,평탄,건조,양호,화물(소형),1톤,본선,본선,1,1,3,5,1,10,0,0,0,0,20,30,0,295
동서울지사,서울외곽순환,판교,26.8,C,2005,1,화요일,주간,11,맑음,20,남자,기타,적재불량,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,,TG,구리,0,0,1,2,2,13,0,0,0,0,5,25,1367000,85
동서울지사,서울외곽순환,판교,23,C,2005,1,화요일,주간,15,맑음,0,남자,운전자과실,졸음,단독,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,4,12,0,0,0,0,4,19,792100,100
인천지사,서울외곽순환,판교,51.7,C,2005,1,수요일,주간,16,맑음,40,남자,운전자과실,기타,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),,TG,김포,0,0,1,2,2,8,0,0,0,0,15,15,1482500,85
동서울지사,서울외곽순환,판교,0,C,2005,1,금요일,야간,1,맑음,20,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(JEEP),,램프,판교분기점,0,1,1,2,4,5,0,0,0,0,0,30,595700,145
인천지사,서울외곽순환,판교,55.5,C,2005,1,금요일,주간,15,맑음,50,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,트레일러,,램프,자유로J/C,0,0,1,1,4,10,0,0,0,0,0,90,1568000,100
인천지사,서울외곽순환,판교,42.5,C,2005,1,일요일,야간,5,눈,40,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,2,2,8,0,0,0,0,0,20,2931600,85
동서울지사,서울외곽순환,판교,5,C,2005,2,공휴일,주간,13,맑음,40,남자,운전자과실,주시태만,단독,아스팔트,직선,오르막 3% 미만,건조,양호,특수차량,,TG,성남,0,0,1,2,2,7,0,0,0,0,20,20,900000,85
동서울지사,서울외곽순환,판교,24.5,C,2005,2,공휴일,주간,8,흐림,30,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,건조,양호,승용(JEEP),,본선,본선,0,0,1,2,2,5,0,0,0,0,10,10,841000,85
인천지사,서울외곽순환,판교,51.8,C,2005,2,금요일,주간,14,맑음,40,남자,운전자과실,주시태만,단독,콘크리트,직선,평탄,건조,양호,승합(대형),,TG,김포,0,0,1,2,2,5,0,0,0,0,7,7,1840000,85
동서울지사,서울외곽순환,판교,19.4,C,2005,2,금요일,야간,1,맑음,30,여자,운전자과실,주시태만,차-시설,아스팔트,우커브 500 미만,오르막 3% 미만,건조,양호,승용(자가),,램프,하남 JCT,0,1,1,1,2,10,0,0,0,0,0,40,412500,100
동서울지사,서울외곽순환,판교,2.6,C,2005,2,월요일,주간,7,맑음,30,남자,운전자과실,핸들과대조작,단독,아스팔트,직선,평탄,건조,양호,화물(소형),,본선,본선,0,0,1,1,4,7,0,0,0,0,20,27,489600,100
인천지사,서울외곽순환,판교,45.3,C,2005,2,월요일,주간,8,맑음,20,여자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,2,3,2,15,0,0,0,0,15,30,1145990,125
동서울지사,서울외곽순환,판교,19.2,C,2005,2,화요일,주간,8,맑음,20,남자,운전자과실,과속,단독,아스팔트,우커브 500 미만,평탄,건조,양호,화물(중형),,램프,하남분기점,0,0,1,1,4,6,0,0,0,0,41,41,889100,100
동서울지사,서울외곽순환,판교,33.1,B,2005,3,공휴일,야간,1,맑음,30,남자,운전자과실,통행위반,단독,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,램프,램프,1,0,1,0,5,15,0,0,0,0,0,60,911900,200
동서울지사,서울외곽순환,판교,19.3,B,2005,3,공휴일,야간,2,맑음,30,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,램프,램프,1,1,2,3,2,0,0,0,0,0,0,40,524800,255
동서울지사,서울외곽순환,판교,16.4,C,2005,3,수요일,야간,6,눈,50,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,기타,양호,승합(중형),,본선,본선,0,0,1,2,2,8,0,0,0,0,0,40,1654700,85
인천지사,서울외곽순환,판교,52,C,2005,3,수요일,주간,17,맑음,30,남자,운전자과실,졸음,단독,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,화물(중형),,램프,김포I/C,0,0,1,2,4,0,0,0,0,0,14,25,2427770,115
인천지사,서울외곽순환,판교,51.9,C,2005,3,화요일,주간,8,안개,20,남자,운전자과실,졸음,추돌,아스팔트,직선,평탄,건조,양호,화물(소형),,TG,김포,0,1,3,6,2,3,0,0,0,0,34,36,1001370,225
시흥지사,서울외곽순환,판교,17.5,C,2005,3,화요일,야간,21,맑음,30,남자,운전자과실,음주,추돌,콘크리트,직선,평탄,건조,양호,승합(소형),,본선,본선,0,0,2,3,4,3,0,0,0,0,90,90,0,155
동서울지사,서울외곽순환,판교,13.1,C,2005,3,금요일,야간,22,맑음,40,남자,운전자과실,기타,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,램프,평촌I/C,0,0,1,2,2,0,0,0,0,0,0,70,929280,85
인천지사,서울외곽순환,판교,51.8,C,2005,3,일요일,야간,23,맑음,50,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),,TG,김포,0,0,1,2,2,13,0,0,0,0,45,45,3408120,85
동서울지사,서울외곽순환,판교,6.6,C,2005,3,수요일,주간,17,맑음,30,여자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,TG,청계,0,0,2,3,2,15,0,0,0,0,5,65,1786600,125
