location,route,direction,distance,level,year,month,week,day_night,hour,weather,age,gender,cause_L,cause_S,pattern,pave,dir_curv,slope,surface_condition,pavment_condition,car_type,car_standard,최초사고지점_도로시설,지점명,dead,injury,acc_cars,defeat,state,arrive_time,ambulance_arrive_time,people_rescue_time,towtruck_arrive_time,rescue_time,block_time,handling_time,damage
부안지사,서해안,무안,114,C,2005,12,토요일,주간,14,눈,50,남자,운전자과실,주시태만,추돌,아스팔트,우커브 500 이상,내리막 3% 미만,습기,양호,화물(대형),19톤,본선,본선,0,0,5,8,2,30,0,0,0,0,55,90,0
부안지사,서해안,무안,114,C,2005,12,토요일,주간,14,눈,40,남자,운전자과실,주시태만,추돌,아스팔트,우커브 500 이상,내리막 3% 미만,습기,양호,화물(중형),5톤,본선,본선,0,0,4,4,2,30,0,0,0,0,55,90,0
부안지사,서해안,무안,114,C,2005,12,토요일,주간,14,눈,50,남자,운전자과실,주시태만,추돌,아스팔트,우커브 500 이상,내리막 3% 미만,습기,양호,화물(소형),1톤,본선,본선,0,0,4,8,2,30,0,0,0,0,55,90,0
부안지사,서해안,무안,137.9,C,2005,12,일요일,주간,9,흐림,40,남자,운전자과실,과속,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,1,1,2,20,0,0,0,0,10,40,1319337
당진지사,서해안,무안,219.6,C,2005,12,일요일,야간,19,흐림,40,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,습기,양호,승합(소형),7인승,진출입부,홍성휴게소,0,0,1,1,2,5,0,0,0,0,15,15,778550
부안지사,서해안,무안,137.6,C,2005,12,월요일,야간,0,안개,50,남자,운전자과실,과속,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,0,1,1,2,20,0,0,0,0,10,15,1923030
부안지사,서해안,무안,141.6,C,2005,12,금요일,야간,18,눈,30,남자,운전자과실,과속,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,승용(자가),,휴게소,군산휴게소,0,0,1,2,2,1,0,0,0,0,0,50,417220
부안지사,서해안,무안,95.4,B,2005,12,화요일,주간,11,맑음,40,남자,운전자과실,안전거리미확보,추돌,콘크리트,직선,평탄,건조,양호,화물(대형),15톤,본선,본선,0,0,2,3,2,10,0,0,0,0,25,25,0
보령지사,서해안,무안,163.9,B,2005,12,금요일,주간,10,흐림,40,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승합(소형),9인승,본선,본선,1,0,1,0,2,15,0,0,0,0,20,25,0
화성지사,서해안,서울,324.1,C,2005,1,일요일,주간,15,맑음,50,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,1,1,2,4,20,0,0,0,0,30,53,0
화성지사,서해안,서울,320,C,2005,1,토요일,주간,12,맑음,30,여자,운전자과실,핸들과대조작,차-시설,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,1,2,2,10,0,0,0,0,0,30,628000
화성지사,서해안,서울,325.5,C,2005,1,토요일,주간,16,눈,40,남자,운전자과실,주시태만,차-시설,콘크리트,좌커브 500 이상,오르막 3% 미만,습기,양호,트레일러,,램프,팔곡JCT,0,0,3,5,2,20,0,0,0,0,10,50,1085560
함평지사,서해안,서울,62.9,B,2005,1,목요일,야간,19,흐림,40,남자,운전자과실,주시태만,기타,콘크리트,직선,평탄,건조,양호,화물(대형),,본선,본선,0,0,2,3,4,10,0,0,0,0,40,120,0
시흥지사,서해안,서울,332.9,C,2005,1,금요일,주간,8,맑음,0,남자,운전자과실,핸들과대조작,단독,콘크리트,좌커브 500 미만,내리막 3% 이상,건조,양호,화물(소형),,램프,광명역IC램프,0,0,1,1,2,5,0,0,0,0,0,5,797700
보령지사,서해안,서울,173.6,C,2005,1,금요일,야간,20,흐림,20,남자,차량결함,타이어 파손,단독,아스팔트,직선,오르막 3% 미만,건조,양호,화물(대형),,본선,본선,0,0,1,2,4,30,0,0,0,0,30,30,839770
화성지사,서해안,서울,315,C,2005,1,토요일,주간,11,맑음,50,남자,운전자과실,주시태만,차-시설,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,2,2,3,4,10,0,0,0,0,15,30,0
부안지사,서해안,서울,123.2,C,2005,1,일요일,야간,4,흐림,40,남자,운전자과실,주시태만,추돌,아스팔트,직선,내리막 3% 미만,건조,양호,승합(소형),,본선,본선,0,2,2,4,2,6,0,0,0,0,0,40,412570
당진지사,서해안,서울,271.1,C,2005,1,일요일,주간,12,맑음,20,남자,운전자과실,추월불량,추돌,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,3,3,5,2,8,0,0,0,0,23,28,348460
부안지사,서해안,서울,126.7,C,2005,1,월요일,야간,6,맑음,40,남자,운전자과실,졸음,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,승용(영업),,본선,본선,0,0,1,1,2,10,0,0,0,0,32,49,298050
부안지사,서해안,서울,121.1,C,2005,1,목요일,주간,9,흐림,50,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,습기,양호,승용(영업),,본선,본선,0,0,1,1,2,0,0,0,0,0,0,19,352850
함평지사,서해안,서울,46.8,C,2005,1,목요일,야간,22,눈,40,남자,운전자과실,졸음,단독,콘크리트,직선,내리막,습기,양호,화물(대형),,본선,본선,0,0,1,2,2,10,0,0,0,0,30,30,714270
부안지사,서해안,서울,137,C,2005,1,일요일,야간,19,맑음,40,남자,운전자과실,기타,단독,아스팔트,직선,내리막 3% 미만,건조,양호,승합(소형),,본선,본선,0,0,1,2,4,9,0,0,0,0,40,40,0
당진지사,서해안,서울,269.8,C,2005,1,수요일,야간,20,맑음,20,여자,운전자과실,주시태만,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,0,0,0,0,0,5,10,316540
함평지사,서해안,서울,23.5,C,2005,2,화요일,주간,13,눈,40,남자,운전자과실,핸들과대조작,단독,아스팔트,좌커브 500 미만,내리막 3% 이상,습기,양호,기타,,램프,무안I/C 출구부,0,0,1,2,2,10,0,0,0,0,35,35,1045200
부안지사,서해안,서울,95.7,C,2005,2,수요일,야간,18,눈,40,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,내리막 3% 미만,습기,양호,화물(소형),,본선,본선,0,0,1,2,2,3,0,0,0,0,15,25,385190
부안지사,서해안,서울,137.3,C,2005,2,목요일,주간,17,맑음,20,남자,운전자과실,과속,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(중형),,램프,동군산 I/C램프,0,0,1,2,4,10,0,0,0,0,10,55,1011153
화성지사,서해안,서울,325.6,C,2005,2,금요일,주간,7,맑음,50,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,트레일러,,램프,안산JCT F램프,0,1,1,2,5,10,0,0,0,0,120,193,0
화성지사,서해안,서울,285.1,C,2005,2,공휴일,주간,17,맑음,40,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,램프,서평택I/C진입부,0,0,1,1,4,10,0,0,0,0,0,45,0
부안지사,서해안,서울,126.9,C,2005,2,공휴일,주간,11,흐림,60,남자,운전자과실,핸들과대조작,단독,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,2,25,0,0,0,0,10,40,587580
당진지사,서해안,서울,272.6,B,2005,2,금요일,주간,16,맑음,30,여자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,TG,송악,0,0,1,2,2,30,0,0,0,0,0,35,6981980
당진지사,서해안,서울,259.8,C,2005,2,일요일,주간,15,맑음,40,남자,운전자과실,졸음,추돌,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,2,2,2,2,0,0,0,0,0,12,424300
당진지사,서해안,서울,275.4,C,2005,2,월요일,야간,18,맑음,30,남자,운전자과실,주시태만,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,진출입부,행담도 휴게소,0,0,1,1,2,7,0,0,0,0,1,9,0
당진지사,서해안,서울,266.8,C,2005,2,금요일,주간,12,맑음,20,남자,운전자과실,졸음,단독,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,1,1,1,2,25,0,0,0,0,20,40,1424430
화성지사,서해안,서울,313.8,C,2005,2,월요일,주간,7,맑음,20,남자,운전자과실,추월불량,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승합(소형),,본선,본선,0,0,1,2,5,5,0,0,0,0,0,45,0
보령지사,서해안,서울,209.6,C,2005,3,공휴일,주간,12,맑음,40,남자,운전자과실,핸들과대조작,추돌,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,2,3,2,13,0,0,0,0,5,25,368450
당진지사,서해안,서울,267.8,C,2005,3,금요일,야간,3,맑음,50,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,2,2,5,0,0,0,0,15,20,1061440
함평지사,서해안,서울,15.3,C,2005,3,토요일,주간,7,눈,30,남자,운전자과실,과속,차-시설,아스팔트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,1,2,0,0,0,0,0,0,20,745100
부안지사,서해안,서울,137.4,C,2005,3,토요일,주간,11,흐림,50,남자,차량결함,타이어 파손,단독,아스팔트,우커브 500 이상,내리막 3% 미만,습기,양호,화물(소형),,본선,본선,0,3,1,2,2,3,0,0,0,0,28,41,641000
당진지사,서해안,서울,266.5,C,2005,3,월요일,주간,13,맑음,30,남자,운전자과실,졸음,차-시설,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,2,3,2,10,0,0,0,0,35,20,569490
시흥지사,서해안,서울,327.2,C,2005,3,수요일,야간,21,맑음,30,남자,기타,적재불량,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,,TG,서서울,0,0,1,2,2,20,0,0,0,0,0,30,0
시흥지사,서해안,서울,334.4,C,2005,3,목요일,주간,7,비,30,남자,운전자과실,졸음,추돌,콘크리트,직선,내리막 3% 미만,습기,양호,승합(대형),,본선,본선,0,0,2,4,2,10,0,0,0,0,30,30,0
함평지사,서해안,서울,35.3,B,2005,3,금요일,주간,14,맑음,40,남자,운전자과실,과속,차-사람,콘크리트,직선,평탄,건조,양호,화물(소형),,본선,본선,0,2,1,2,2,28,0,0,0,0,30,30,0
화성지사,서해안,서울,325,C,2005,3,토요일,주간,8,맑음,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,1,3,3,2,20,0,0,0,0,20,90,0
함평지사,서해안,서울,63.1,C,2005,3,일요일,야간,4,맑음,60,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),,본선,본선,0,0,1,1,4,5,0,0,0,0,30,30,2089000
시흥지사,서해안,서울,0,C,2005,3,월요일,야간,0,흐림,50,남자,운전자과실,주시태만,차-시설,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승합(중형),,램프,조남 J/C 목포-판교 방향 램프,0,2,1,1,4,10,0,0,0,0,0,20,475000
화성지사,서해안,서울,322.2,C,2005,3,수요일,주간,9,맑음,50,남자,운전자과실,졸음,단독,콘크리트,우커브 500 이상,오르막 3% 미만,기타,양호,화물(소형),,본선,본선,0,1,1,1,2,20,0,0,0,0,0,47,0
화성지사,서해안,서울,325.8,C,2005,4,화요일,야간,24,맑음,20,남자,운전자과실,핸들과대조작,단독,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,램프,안산JCT-F램프,0,1,1,1,2,20,0,0,0,0,10,43,0
당진지사,서해안,서울,261.3,C,2005,4,토요일,야간,22,비,30,남자,운전자과실,과속,단독,아스팔트,좌커브 500 미만,오르막 3% 이상,습기,양호,승합(소형),,본선,본선,0,0,1,1,2,10,0,0,0,0,20,25,362170
시흥지사,서해안,서울,336,C,2005,4,토요일,야간,22,비,30,남자,운전자과실,주시태만,차-시설,콘크리트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,1,2,2,0,0,0,0,0,20,511500
시흥지사,서해안,서울,336.1,C,2005,4,일요일,야간,3,비,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,습기,양호,화물(소형),1톤,본선,본선,0,0,1,1,4,5,0,0,0,0,0,25,1897400
당진지사,서해안,서울,232,C,2005,4,일요일,주간,18,맑음,40,남자,차량결함,타이어 파손,차-시설,콘크리트,직선,평탄,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,2,10,0,0,0,0,10,20,343140
부안지사,서해안,서울,140.2,C,2005,4,수요일,야간,19,맑음,20,남자,운전자과실,주시태만,차-사람,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,2,1,2,2,10,0,0,0,0,20,20,0
당진지사,서해안,서울,282.2,B,2005,4,토요일,야간,0,맑음,40,남자,차량결함,동력전달장치,차-시설,아스팔트,직선,평탄,건조,양호,화물(중형),,본선,본선,0,0,2,4,6,15,0,0,0,0,180,210,696930
화성지사,서해안,서울,325.4,C,2005,4,월요일,주간,7,흐림,60,남자,차량결함,타이어 파손,차-시설,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,승합(소형),,본선,본선,0,0,2,2,4,5,0,0,0,0,15,45,0
보령지사,서해안,서울,194.4,C,2005,4,월요일,야간,21,흐림,40,남자,운전자과실,주시태만,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,3,2,3,2,18,0,0,0,0,20,65,523530
보령지사,서해안,서울,146.7,C,2005,4,수요일,주간,12,맑음,50,남자,운전자과실,과속,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,1,1,2,2,3,0,0,0,0,0,10,891560
보령지사,서해안,서울,190.8,C,2005,4,금요일,야간,1,맑음,30,남자,운전자과실,졸음,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,특수차량,,본선,본선,0,0,2,2,5,10,0,0,0,0,45,45,161359
부안지사,서해안,서울,117.1,C,2005,4,토요일,야간,21,맑음,30,여자,운전자과실,졸음,추돌,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,2,3,4,2,10,0,0,0,0,15,15,0
부안지사,서해안,서울,140.5,C,2005,4,월요일,야간,3,흐림,50,남자,운전자과실,주시태만,추돌,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,2,2,3,2,20,0,0,0,0,48,48,0
부안지사,서해안,서울,123,C,2005,4,목요일,주간,14,맑음,20,남자,차량결함,타이어 파손,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,화물(소형),,본선,본선,0,1,1,2,2,24,0,0,0,0,0,55,691180
시흥지사,서해안,서울,331,C,2005,4,금요일,야간,4,흐림,40,남자,운전자과실,음주,차-시설,콘크리트,직선,평탄,건조,양호,승용(JEEP),,본선,본선,0,0,1,2,2,5,0,0,0,0,0,20,1240000
당진지사,서해안,서울,251.7,C,2005,4,금요일,야간,22,맑음,30,남자,차량결함,타이어 파손,차-시설,콘크리트,직선,평탄,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,2,5,0,0,0,0,2,50,1204900
당진지사,서해안,서울,260.5,C,2005,4,토요일,주간,12,맑음,40,남자,운전자과실,주시태만,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,2,3,4,28,0,0,0,0,25,33,615000
보령지사,서해안,서울,159.7,C,2005,5,화요일,야간,5,맑음,20,남자,운전자과실,졸음,차-시설,콘크리트,좌커브 500 이상,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,2,4,20,0,0,0,0,0,80,1354570
당진지사,서해안,서울,217.7,C,2005,5,공휴일,주간,12,맑음,30,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,3,1,2,4,29,0,0,0,0,50,60,803270
부안지사,서해안,서울,137.3,C,2005,5,금요일,주간,17,흐림,50,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,습기,양호,화물(중형),,TG,동군산,0,0,1,2,2,13,0,0,0,0,15,15,623385
부안지사,서해안,서울,81.2,C,2005,5,금요일,야간,20,흐림,20,남자,운전자과실,핸들과대조작,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(영업),,본선,본선,0,0,1,1,2,10,0,0,0,0,35,36,897552
화성지사,서해안,서울,325.3,C,2005,5,목요일,야간,1,흐림,50,남자,운전자과실,음주,차-시설,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,램프,안산JCT,0,0,1,2,2,15,0,0,0,0,0,36,400000
보령지사,서해안,서울,152.8,C,2005,5,토요일,주간,18,맑음,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(영업),,본선,본선,0,0,1,2,4,25,0,0,0,0,30,30,539090
시흥지사,서해안,서울,331.2,C,2005,5,월요일,야간,21,맑음,40,남자,운전자과실,기타,차-시설,콘크리트,직선,평탄,건조,양호,화물(대형),,교량,서울방향,0,0,1,2,2,1,0,0,0,0,0,80,0
당진지사,서해안,서울,268.3,C,2005,5,화요일,야간,19,비,20,남자,운전자과실,주시태만,추돌,콘크리트,좌커브 500 미만,평탄,습기,양호,승용(자가),,본선,본선,0,0,3,3,2,7,0,0,0,0,0,7,645430
당진지사,서해안,서울,262.3,C,2005,5,화요일,야간,19,비,30,남자,운전자과실,과속,단독,콘크리트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,1,2,13,0,0,0,0,0,40,484070
보령지사,서해안,서울,193.6,C,2005,5,금요일,주간,14,맑음,50,남자,차량결함,타이어 파손,차-시설,콘크리트,좌커브 500 미만,내리막,건조,양호,승합(소형),,램프,출구램프,0,0,1,2,2,5,0,0,0,0,0,15,389100
함평지사,서해안,서울,25.9,C,2005,5,화요일,주간,12,맑음,30,남자,기타,기타,단독,콘크리트,우커브 500 미만,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,2,2,10,0,0,0,0,10,15,0
시흥지사,서해안,서울,335.3,C,2005,5,화요일,야간,19,맑음,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,좌커브 500 이상,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,10,0,0,0,0,0,30,450800
화성지사,서해안,서울,325.8,C,2005,6,목요일,야간,1,흐림,40,남자,운전자과실,주시태만,단독,콘크리트,우커브 500 이상,오르막 3% 미만,습기,양호,화물(중형),,램프,안산jc,0,0,1,1,4,10,0,0,0,0,20,25,3521790
보령지사,서해안,서울,155,C,2005,6,화요일,야간,23,맑음,20,남자,운전자과실,주시태만,차-시설,아스팔트,직선,평탄,기타,양호,승용(JEEP),,본선,본선,0,0,1,2,2,10,0,0,0,0,0,18,300000
함평지사,서해안,서울,8.9,C,2005,6,토요일,주간,14,맑음,30,남자,차량결함,타이어 파손,차-시설,아스팔트,직선,평탄,건조,양호,승용(JEEP),,본선,본선,0,0,2,2,4,10,0,0,0,0,30,40,629500
보령지사,서해안,서울,163.9,C,2005,6,목요일,야간,19,흐림,30,여자,운전자과실,졸음,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,화물(소형),,본선,본선,0,0,1,2,4,15,0,0,0,0,30,30,571000
부안지사,서해안,서울,133.2,C,2005,6,금요일,주간,17,비,30,남자,운전자과실,과속,차-시설,아스팔트,직선,오르막 3% 미만,습기,양호,승용(영업),,본선,본선,0,1,1,1,2,5,0,0,0,0,20,35,149025
부안지사,서해안,서울,131.2,C,2005,6,일요일,주간,12,맑음,40,남자,운전자과실,졸음,단독,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,승합(중형),,본선,본선,0,3,1,2,4,25,0,0,0,0,20,45,0
보령지사,서해안,서울,205.4,C,2005,6,화요일,주간,14,맑음,40,남자,차량결함,타이어 파손,단독,콘크리트,직선,평탄,건조,양호,승합(소형),,본선,본선,0,1,1,1,2,5,0,0,0,0,25,25,495460
당진지사,서해안,서울,260.5,C,2005,6,토요일,주간,8,흐림,0,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,25,0,0,0,0,10,50,430600
당진지사,서해안,서울,275.5,B,2005,6,토요일,주간,10,흐림,40,남자,운전자과실,핸들과대조작,단독,아스팔트,직선,평탄,건조,양호,승합(소형),,교량,충격완화장치,0,0,1,1,2,25,0,0,0,0,25,35,6660000
당진지사,서해안,서울,282.3,C,2005,6,일요일,야간,1,맑음,50,남자,운전자과실,졸음,차-시설,콘크리트,좌커브 500 미만,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,3,0,0,0,0,0,10,702800
부안지사,서해안,서울,85.4,C,2005,6,화요일,야간,2,맑음,50,남자,운전자과실,졸음,단독,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,2,2,7,0,0,0,0,18,25,0
화성지사,서해안,서울,321.8,C,2005,6,일요일,야간,0,맑음,40,남자,운전자과실,주시태만,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,트레일러,25톤,본선,본선,0,0,2,3,2,15,0,0,0,0,30,58,0
당진지사,서해안,서울,266.7,C,2005,6,토요일,주간,8,맑음,40,남자,차량결함,타이어 파손,단독,아스팔트,우커브 500 미만,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,10,0,0,0,0,10,25,351400
당진지사,서해안,서울,248.4,C,2005,6,토요일,주간,11,맑음,30,남자,운전자과실,과속,단독,아스팔트,좌커브 500 미만,평탄,건조,양호,화물(중형),5톤,램프,서산IC램프,0,0,1,1,4,5,0,0,0,0,15,25,570660
함평지사,서해안,서울,7,C,2005,6,월요일,주간,11,흐림,60,여자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,TG,목포,0,0,1,2,2,30,0,0,0,0,10,40,363000
당진지사,서해안,서울,265.5,C,2005,6,화요일,주간,11,흐림,30,남자,운전자과실,주시태만,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,기타,,본선,본선,0,3,2,2,2,10,0,0,0,0,52,52,0
부안지사,서해안,서울,81.4,C,2005,6,목요일,야간,1,맑음,40,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,승용(영업),,본선,본선,0,0,1,1,2,20,0,0,0,0,0,65,557985
당진지사,서해안,서울,222.2,B,2005,7,수요일,주간,13,맑음,50,남자,운전자과실,주시태만,단독,콘크리트,직선,평탄,건조,양호,승합(소형),9인승,본선,본선,1,0,1,1,2,10,0,0,0,0,0,20,243570
화성지사,서해안,서울,324.3,C,2005,7,토요일,야간,2,비,30,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,평탄,습기,양호,화물(중형),4.5톤,본선,본선,0,0,1,2,2,15,0,0,0,0,40,40,5463826
보령지사,서해안,서울,160.6,C,2005,7,월요일,주간,7,비,50,남자,운전자과실,과속,차-시설,아스팔트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,2,2,25,0,0,0,0,50,50,745110
당진지사,서해안,서울,261.2,C,2005,7,월요일,주간,8,비,20,남자,운전자과실,핸들과대조작,차-시설,콘크리트,좌커브 500 미만,오르막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,0,1,1,2,5,0,0,0,0,30,37,1179870
부안지사,서해안,서울,137.6,C,2005,7,월요일,주간,11,흐림,60,남자,운전자과실,과속,차-시설,아스팔트,우커브 500 이상,내리막,습기,양호,화물(소형),1톤,램프,동군산I/C 램프,0,0,1,2,2,7,0,0,0,0,20,65,868780
당진지사,서해안,서울,263.9,C,2005,7,수요일,야간,2,흐림,30,남자,운전자과실,음주,추돌,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,2,4,2,10,0,0,0,0,10,30,711900
부안지사,서해안,서울,116.6,C,2005,7,금요일,주간,9,맑음,40,남자,운전자과실,안전거리미확보,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,1,1,2,5,20,0,0,0,0,55,55,265184
화성지사,서해안,서울,301.3,C,2005,7,금요일,야간,21,맑음,30,남자,운전자과실,음주,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,화물(소형),1톤,본선,본선,0,1,1,2,2,0,0,0,0,0,25,25,0
당진지사,서해안,서울,249.2,C,2005,7,목요일,주간,17,맑음,50,여자,차량결함,타이어 파손,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,1,1,1,4,15,0,0,0,0,15,30,1173000
부안지사,서해안,서울,121,C,2005,7,목요일,야간,19,맑음,30,여자,운전자과실,졸음,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,25,0,0,0,0,0,25,440590
부안지사,서해안,서울,145.4,C,2005,7,금요일,주간,13,맑음,50,남자,차량결함,타이어 파손,단독,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,승합(소형),9인승,본선,본선,0,0,1,1,2,14,0,0,0,0,5,19,351690
부안지사,서해안,서울,122.8,C,2005,7,토요일,주간,14,맑음,40,남자,차량결함,타이어 파손,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,화물(소형),1톤,본선,본선,0,0,1,1,4,25,0,0,0,0,20,55,1480190
함평지사,서해안,서울,17.7,C,2005,7,월요일,주간,13,맑음,30,남자,운전자과실,졸음,추돌,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,2,2,2,2,10,0,0,0,0,30,40,226100
당진지사,서해안,서울,250.9,C,2005,7,화요일,주간,8,맑음,40,남자,차량결함,타이어 파손,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,10,0,0,0,0,10,15,470200
화성지사,서해안,서울,301.8,C,2005,7,목요일,주간,6,비,20,남자,운전자과실,졸음,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,1,1,0,4,15,0,0,0,0,20,50,2410770
당진지사,서해안,서울,276,C,2005,7,목요일,주간,6,비,20,남자,운전자과실,주시태만,차-시설,아스팔트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,2,2,25,0,0,0,0,0,40,569800
보령지사,서해안,서울,176.3,C,2005,7,목요일,주간,8,비,40,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 이상,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,1,2,1,0,0,0,0,1,45,322700
부안지사,서해안,서울,117.5,C,2005,8,화요일,주간,10,흐림,20,남자,차량결함,타이어 파손,단독,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,본선,본선,0,0,1,1,4,10,0,0,0,0,40,40,936960
함평지사,서해안,서울,73.8,B,2005,8,목요일,주간,5,맑음,20,남자,운전자과실,졸음,추돌,콘크리트,직선,평탄,건조,양호,승합(소형),벤인승,본선,본선,1,1,2,3,2,5,0,0,0,0,30,30,0
화성지사,서해안,서울,325.8,C,2005,8,월요일,주간,17,맑음,30,여자,운전자과실,과속,차-시설,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,2,2,10,0,0,0,0,20,40,487683
부안지사,서해안,서울,101,C,2005,8,금요일,주간,14,맑음,40,남자,차량결함,타이어 파손,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,건조,양호,승합(소형),11인승,본선,본선,0,0,1,2,2,15,0,0,0,0,10,36,316850
